市区町村,,1983年,1984年,1985年,1986年,1987年,1988年,1989年,1990年,1991年,1992年,1993年,1994年,1995年,1996年,1997年,1998年,1999年,2000年,2001年,2002年,2003年,2004年,2005年,2006年,2007年,2008年,2009年,2010年,2011年,2012年,2013年,2014年,2015年,2016年,2017年,2018年,2019年,2020年,2021年,2022年
新宿区,総平均,"1,696,130","2,023,820","2,910,656","4,796,691","7,819,042","8,431,562","8,790,729","9,237,458","9,253,395","8,299,377","5,898,684","4,108,173","3,062,551","2,379,385","2,160,141","2,080,881","2,073,921","1,968,176","1,979,709","1,900,951","1,853,493","1,831,381","1,839,604","1,927,532","2,327,962","2,824,418","2,565,554","2,311,017","2,297,428","2,247,061","2,248,389","2,497,819","2,648,076","2,723,362","2,928,338","3,163,355","3,410,235","3,563,285","3,422,445",-
新宿区,公示地価平均,"1,627,969","1,945,363","2,736,969","4,497,611","7,796,111","8,688,157","8,711,315","9,054,210","9,185,263","8,674,000","6,337,660","4,215,317","3,160,971","2,405,492","2,114,724","2,052,797","1,953,043","1,867,528","1,879,816","1,833,530","1,792,285","1,765,224","1,777,123","1,851,905","2,189,695","2,781,730","2,593,012","2,217,480","2,238,805","2,180,671","2,162,383","2,479,953","2,604,476","2,604,383","2,786,756","3,030,641","3,263,794","3,499,692","3,341,987","3,334,807"
新宿区,基準地価平均,"1,758,611","2,099,970","3,079,235","4,982,327","7,833,275","8,263,448","8,842,758","9,357,517","9,298,034","8,041,017","5,497,551","3,991,793","2,945,465","2,348,327","2,214,172","2,114,293","2,255,239","2,132,023","2,133,891","2,044,586","1,983,891","1,972,326","1,983,904","2,098,595","2,645,975","2,919,400","2,511,325","2,491,075","2,402,950","2,368,225","2,405,350","2,526,850","2,718,925","2,940,500","3,204,425","3,422,150","3,688,829","3,684,268","3,575,512",-

住所,,1983年,1984年,1985年,1986年,1987年,1988年,1989年,1990年,1991年,1992年,1993年,1994年,1995年,1996年,1997年,1998年,1999年,2000年,2001年,2002年,2003年,2004年,2005年,2006年,2007年,2008年,2009年,2010年,2011年,2012年,2013年,2014年,2015年,2016年,2017年,2018年,2019年,2020年,2021年,2022年
東京都新宿区市谷甲良町1-5,基準地価,-,-,-,-,"3,270,000","3,270,000","3,100,000","3,100,000","2,880,000","2,050,000","1,440,000","1,120,000","950,000","785,000","730,000","708,000","686,000","676,000","676,000","665,000","663,000","663,000","676,000","705,000","835,000","865,000","785,000","760,000","750,000","747,000","760,000","785,000","815,000","855,000","900,000","945,000","1,010,000","1,050,000","1,050,000",-
東京都新宿区新宿7-22-19,基準地価,-,-,-,-,-,"2,100,000","1,970,000","1,970,000","1,820,000","1,370,000","960,000","770,000","655,000","600,000","580,000","570,000","550,000","545,000","547,000","520,000","510,000","505,000","505,000","515,000","570,000","580,000","520,000","492,000","486,000","483,000","492,000","507,000","522,000","535,000","555,000","582,000","617,000","639,000","651,000",-
東京都新宿区百人町2-20-21,基準地価,-,-,-,"1,150,000","2,120,000","2,120,000","2,010,000","2,010,000","1,890,000","1,550,000","1,090,000","850,000","765,000","650,000","626,000","615,000","593,000","587,000","584,000","553,000","540,000","535,000","535,000","550,000","634,000","648,000","580,000","560,000","553,000","550,000","553,000","560,000","568,000","580,000","605,000","640,000","681,000","694,000","704,000",-
東京都新宿区高田馬場3-20-8,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"505,000","502,000","487,000","468,000","465,000","462,000","462,000","474,000","545,000","560,000","500,000","480,000","470,000","468,000","472,000","485,000","500,000","512,000","530,000","562,000","596,000","613,000","622,000",-
東京都新宿区上落合3-20-15,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"533,000","533,000",-
東京都新宿区南榎町70番2,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"503,000","498,000","495,000","500,000","515,000","573,000","587,000","526,000","505,000","495,000","492,000","495,000","508,000","525,000","540,000","558,000","582,000","617,000","638,000","650,000",-
東京都新宿区中落合3-26-18,基準地価,"421,000","422,000","445,000","620,000","1,140,000","1,140,000","1,120,000","1,120,000","1,030,000","906,000","710,000","600,000","540,000","500,000","490,000","493,000","485,000","480,000","475,000","465,000","462,000","460,000","460,000","475,000","530,000","542,000","488,000","468,000","465,000","463,000","466,000","478,000","488,000","499,000","520,000","536,000","569,000","574,000","574,000",-
東京都新宿区北新宿2-12-5,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"455,000","455,000","470,000","540,000","550,000","485,000","458,000","455,000","453,000","457,000","470,000","483,000","498,000","518,000","554,000","598,000","615,000","615,000",-
東京都新宿区高田馬場1-21-21,基準地価,-,-,-,-,-,-,-,-,-,"1,350,000","1,000,000","799,000","675,000","615,000","598,000","589,000","577,000","573,000","566,000","554,000","547,000","545,000","548,000","564,000","655,000","670,000","595,000","575,000","569,000","567,000","570,000","588,000","607,000","619,000","639,000","670,000","707,000","732,000","743,000",-
東京都新宿区戸山1-7-4,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"496,000","512,000","577,000","588,000","531,000","510,000","505,000","499,000","511,000","525,000","545,000","566,000","584,000","624,000","655,000","673,000","673,000",-
東京都新宿区市谷船河原町19番8外,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,010,000","1,090,000","1,130,000","1,150,000","1,180,000",-
東京都新宿区大京町6番8,基準地価,-,-,-,-,-,"2,700,000","2,570,000","2,630,000","2,410,000","1,840,000","1,280,000","1,080,000","900,000","750,000","700,000","675,000","650,000","650,000","650,000","640,000","636,000","636,000","644,000","670,000","785,000","805,000","722,000","695,000","684,000","680,000","690,000","710,000","735,000","760,000","790,000","820,000","885,000","896,000","903,000",-
東京都新宿区歌舞伎町1-18-9,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,030,000","5,800,000","6,960,000","8,160,000","7,750,000","6,970,000",-
東京都新宿区新宿3-18-5,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"9,450,000","9,450,000","9,450,000","9,260,000","9,120,000","9,140,000","9,350,000","9,900,000","12,500,000","14,400,000","12,300,000","11,100,000","10,500,000","10,400,000","10,700,000","11,700,000","13,000,000","14,500,000","16,000,000","17,000,000","17,900,000","17,200,000","16,000,000",-
東京都新宿区新宿3-33-10,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,350,000","5,300,000","5,320,000","5,450,000","5,800,000","7,000,000","7,900,000","6,780,000","6,640,000","6,520,000","6,430,000","6,600,000","6,960,000","7,520,000","8,300,000","9,150,000","9,780,000","10,400,000","10,100,000","9,860,000",-
東京都新宿区西新宿1-18-2,基準地価,"7,150,000","8,220,000","11,100,000","18,700,000","27,000,000","30,000,000","32,000,000","34,500,000","35,400,000","31,000,000","21,000,000","15,000,000","10,800,000","8,500,000","8,800,000","9,000,000","9,000,000","9,200,000","9,650,000","9,650,000","9,650,000","9,730,000","10,000,000","11,200,000","15,000,000","16,800,000","14,400,000","13,000,000","12,300,000","12,000,000","12,200,000","12,900,000","14,100,000","16,100,000","18,000,000","19,000,000","20,100,000","20,000,000","19,500,000",-
東京都新宿区揚場町2-19,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,530,000","1,590,000","1,920,000","2,050,000","1,770,000","1,680,000","1,640,000","1,610,000","1,630,000","1,680,000","1,740,000","1,800,000","1,880,000","1,980,000","2,090,000","2,150,000","2,120,000",-
東京都新宿区市谷柳町24番3,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,"1,650,000","1,400,000","1,360,000","1,260,000","1,150,000","1,090,000","1,090,000","1,070,000","1,050,000","1,010,000","1,010,000","1,060,000","1,320,000","1,420,000","1,260,000","1,200,000","1,170,000","1,160,000","1,170,000","1,210,000","1,260,000","1,310,000","1,370,000","1,450,000","1,580,000","1,600,000","1,580,000",-
東京都新宿区歌舞伎町2-19-13,基準地価,-,-,"4,550,000","7,230,000","10,600,000","10,600,000","11,600,000","12,000,000","12,000,000","10,500,000","7,500,000","5,640,000","3,700,000","2,780,000","2,300,000","2,050,000","1,840,000","1,730,000","1,700,000","1,500,000","1,430,000","1,410,000","1,410,000","1,470,000","1,780,000","1,950,000","1,660,000","1,560,000","1,520,000","1,520,000","1,520,000","1,540,000","1,580,000","1,630,000","1,750,000","1,920,000","2,180,000","2,150,000","2,100,000",-
東京都新宿区高田馬場4-8-4,基準地価,-,-,"4,320,000","7,300,000","13,400,000","13,400,000","13,700,000","14,300,000","14,300,000","12,500,000","8,600,000","6,190,000","4,550,000","3,470,000","3,150,000","2,990,000","2,850,000","2,760,000","2,670,000","2,500,000","2,430,000","2,410,000","2,410,000","2,540,000","3,030,000","3,300,000","2,930,000","2,720,000","2,600,000","2,550,000","2,600,000","2,680,000","2,780,000","2,880,000","3,000,000","3,180,000","3,430,000","3,510,000","3,440,000",-
東京都新宿区新宿1-4-12,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,"5,200,000","4,000,000","3,600,000","3,200,000","2,950,000","2,840,000","2,760,000","2,660,000","2,600,000","2,550,000","2,550,000","2,670,000","3,300,000","3,620,000","3,140,000","2,870,000","2,800,000","2,750,000","2,780,000","2,890,000","3,020,000","3,130,000","3,280,000","3,480,000","3,720,000","3,790,000","3,790,000",-
東京都新宿区新宿3-5-4,基準地価,-,-,-,-,-,-,"25,600,000","27,200,000","27,200,000","24,000,000","15,900,000","11,200,000","8,400,000","6,800,000","7,200,000","7,300,000","7,200,000","7,150,000","7,150,000","7,000,000","6,850,000","6,900,000","6,980,000","7,700,000","10,400,000","12,500,000","10,700,000","10,400,000","10,100,000","9,980,000","10,300,000","11,300,000","13,000,000","14,900,000","16,900,000","17,900,000","18,800,000","18,200,000","17,600,000",-
東京都新宿区高田馬場2-8-4,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,660,000","1,730,000","1,800,000","1,910,000","2,090,000","2,180,000","2,130,000",-
東京都新宿区中落合1-17-8,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"760,000","661,000","630,000","610,000","605,000","605,000","623,000","643,000","662,000","691,000","730,000","790,000","800,000","800,000",-
東京都新宿区西新宿2-6-1,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"7,300,000","7,150,000","7,100,000","7,170,000","7,500,000","8,200,000","8,900,000","9,800,000","10,600,000","12,700,000","13,200,000","12,700,000",-
東京都新宿区山吹町332番10外,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,090,000","1,130,000","1,170,000","1,210,000","1,270,000","1,340,000","1,450,000","1,480,000","1,480,000",-
東京都新宿区四谷三丁目1番8,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,820,000","2,820,000","2,900,000","3,680,000","4,000,000","3,480,000","3,050,000","2,950,000","2,930,000","2,950,000","3,060,000","3,190,000","3,320,000","3,470,000","3,690,000","3,980,000","4,060,000","4,000,000",-
東京都新宿区西新宿3-2-5,基準地価,-,-,-,"15,100,000","20,000,000","22,000,000","23,100,000","24,800,000","25,400,000","22,600,000","15,200,000","10,400,000","7,400,000","5,600,000","5,450,000","5,450,000","5,100,000","5,000,000","4,950,000","4,850,000","4,560,000","4,420,000","4,350,000","4,520,000","5,420,000","5,820,000","4,900,000","4,500,000","4,360,000","4,250,000","4,300,000","4,430,000","4,660,000","4,890,000","5,200,000","5,520,000","6,070,000","6,270,000","6,080,000",-
東京都新宿区北新宿1-12-12,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"802,000","792,000","810,000","965,000","1,010,000","870,000","835,000","813,000","803,000","803,000","827,000","854,000","880,000","920,000","965,000","1,020,000","1,040,000","1,040,000",-
東京都新宿区西早稲田2-20-5,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,260,000","1,340,000","1,380,000","1,440,000","1,550,000","1,650,000","1,700,000","1,700,000",-
東京都新宿区若松町33-9,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,110,000","1,120,000","1,160,000","1,200,000","1,240,000","1,310,000","1,380,000","1,460,000","1,480,000","1,480,000",-
東京都新宿区新宿5-15-6,基準地価,-,-,-,"8,670,000","13,000,000","13,600,000","14,000,000","14,600,000","14,100,000","12,300,000","8,800,000","6,840,000","4,800,000","3,810,000","3,420,000","3,170,000","2,920,000","2,820,000","2,680,000","2,580,000","2,480,000","2,370,000","2,330,000","2,400,000","2,920,000","3,200,000","2,730,000","2,510,000","2,420,000","2,400,000","2,420,000","2,500,000","2,600,000","2,690,000","2,820,000","2,980,000","3,180,000","3,240,000","3,240,000",-
東京都新宿区新宿1-34-15,基準地価,-,-,-,-,-,-,-,-,"15,000,000","13,200,000","8,500,000","6,150,000","4,650,000","3,450,000","3,000,000","2,640,000","2,400,000","2,250,000","2,030,000","1,830,000","1,740,000","1,680,000","1,680,000","1,750,000","2,080,000","2,200,000","1,890,000","1,780,000","1,740,000","1,720,000","1,730,000","1,790,000","1,860,000","1,920,000","2,000,000","2,120,000","2,300,000","2,380,000","2,360,000",-
東京都新宿区北新宿1-7-20,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,920,000","1,860,000","1,790,000","1,780,000","1,840,000","2,200,000","2,370,000","2,020,000","1,900,000","1,830,000","1,790,000","1,790,000","1,840,000","1,890,000","1,940,000","2,030,000","2,140,000","2,350,000","2,420,000","2,400,000",-
東京都新宿区西新宿7-18-19,基準地価,-,-,-,"4,900,000","6,300,000","6,500,000","6,500,000","6,830,000","6,830,000","6,000,000","4,300,000","3,170,000","2,250,000","1,850,000","1,650,000","1,500,000","1,370,000","1,280,000","1,210,000","1,130,000","1,080,000","1,050,000","1,040,000","1,080,000","1,300,000","1,390,000","1,190,000","1,110,000","1,080,000","1,060,000","1,070,000","1,110,000","1,150,000","1,190,000","1,240,000","1,300,000","1,410,000","1,430,000","1,400,000",-
東京都新宿区西新宿7-21-22,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,700,000","3,550,000","3,450,000","3,400,000","3,530,000","4,420,000","4,800,000","4,100,000","3,800,000","3,700,000","3,640,000","3,700,000","3,850,000","4,050,000","4,250,000","4,550,000","4,830,000","5,310,000","5,500,000","5,390,000",-
東京都新宿区西新宿5-7-1,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,020,000","1,700,000","1,630,000","1,580,000","1,540,000","1,550,000","1,600,000","1,640,000","1,690,000","1,800,000","1,900,000","2,080,000","2,130,000","2,130,000",-
東京都新宿区新宿1-31-16,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,210,000","1,190,000","1,250,000","1,450,000","1,500,000","1,300,000","1,230,000","1,210,000","1,190,000","1,200,000","1,240,000","1,290,000","1,330,000","1,390,000","1,470,000","1,570,000","1,620,000","1,570,000",-
東京都新宿区中落合2-8-9,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"653,000","636,000","630,000","648,000","775,000","800,000","705,000","675,000","660,000","651,000","663,000","683,000","717,000","742,000","772,000","808,000","872,000","888,000","888,000",-
東京都新宿区東五軒町3-28,基準地価,-,-,-,"2,110,000","3,280,000","3,280,000","3,200,000","3,200,000","3,100,000","2,600,000","2,080,000","1,630,000","1,150,000","840,000","770,000","750,000","710,000","700,000","680,000","670,000","660,000","660,000","666,000","710,000","850,000","915,000","790,000","740,000","720,000","720,000","730,000","752,000","780,000","815,000","860,000","903,000","990,000","1,030,000","1,030,000",-
東京都新宿区百人町1-4-15,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,020,000","2,950,000","2,920,000",-
東京都新宿区大久保1-14-7,公示地価,-,-,-,-,-,-,-,"2,000,000","2,000,000","1,660,000","1,240,000","930,000","792,000","655,000","610,000","599,000","560,000","549,000","541,000","509,000","498,000","492,000","489,000","492,000","518,000","588,000","525,000","478,000","470,000","465,000","462,000","470,000","477,000","480,000","490,000","511,000","552,000","600,000","600,000","615,000"
東京都新宿区市谷左内町22番,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"790,000","770,000","755,000","750,000","765,000","829,000","957,000","886,000","818,000","810,000","805,000","800,000","825,000","856,000","890,000","921,000","955,000","998,000","1,080,000","1,070,000","1,100,000"
東京都新宿区西早稲田2-19-2,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,"1,400,000","1,090,000","960,000","900,000","850,000","816,000","800,000","785,000","772,000","750,000","738,000","745,000","800,000","914,000","838,000","780,000","765,000","755,000","752,000","775,000","800,000","826,000","853,000","874,000","940,000","1,010,000","1,000,000","1,010,000"
東京都新宿区大京町6番8,公示地価,-,-,-,-,-,-,-,"2,580,000","2,620,000","2,000,000","1,540,000","1,140,000","995,000","800,000","720,000","688,000","655,000","647,000","647,000","645,000","638,000","636,000","636,000","650,000","710,000","825,000","760,000","700,000","690,000","680,000","679,000","705,000","730,000","755,000","780,000","805,000","845,000","896,000","894,000","912,000"
東京都新宿区北新宿4-22-16,公示地価,-,-,-,-,-,"2,540,000","2,380,000","2,420,000","2,420,000","1,900,000","1,360,000","1,050,000","900,000","758,000","694,000","679,000","654,000","635,000","628,000","590,000","566,000","551,000","544,000","549,000","590,000","675,000","613,000","562,000","556,000","547,000","543,000","560,000","578,000","598,000","621,000","640,000","680,000","713,000","710,000","717,000"
東京都新宿区下落合4-17-3,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"680,000"
東京都新宿区中落合4-8-30,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"464,000","473,000","486,000","500,000","514,000","529,000","560,000","584,000","581,000","587,000"
東京都新宿区下落合2-18-11,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"880,000","933,000","972,000","969,000","995,000"
